Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts,Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (2y)_Color,Max Realised Volatility 100d (2y)_Color,Mean Realised Volatility 100d (2y)_Color,Rvol 100d Percentile 2y (%)_Color,Rvol 100d Z-Score Percentile 2y (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color,Num Contracts_Color
297,QTWO,"Q2 Holdings, Inc.",81.54,33.37,39.19,0.5,-2.07,34.02,49.99,41.76,25.94,24.71,44.35,42.44,44.87,-2.78,2.57,,,,38.89,7.15,0.42,-5.68,787,0.13,6.21,"5,980",2.2,3.1,40,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
168,FE,FirstEnergy Corp.,43.05,10.15,13.88,0.5,-5.83,11.92,28.6,18.73,25.94,18.47,22.81,20.68,262.6,3.18,1007.51,297.83,2.32,1168.14,,,,-248.73,"1,242",-2.05,-46.97,"69,060",0.12,1.38,122,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
224,WELL,Welltower Inc.,165.21,13.08,18.32,0.5,-2.29,14.75,25.86,20.22,25.94,27.99,22.27,21.88,183.47,-0.57,520.21,123.87,-6.22,435.1,,,,-165.16,"6,215",192.88,232.71,"26,272",0.63,3.48,126,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
244,WT,"WisdomTree, Inc.",13.86,24.15,28.18,0.5,0.85,25.17,39.08,31.81,25.44,18.86,33.61,32.52,141.2,0.41,215.56,136.7,1.29,196.58,,,,-113.02,310,3.33,-43.84,"18,356",0.31,-0.68,24,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
154,LPSN,"LivePerson, Inc.",0.68,146.44,103.54,0.5,9.37,68.06,155.96,113.62,25.19,29.44,107.31,104.02,295.14,7.83,81.71,,,,,,,-191.6,"3,674",-58.19,74.45,"84,537",6.94,8.35,21,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
1,TSLA,"Tesla, Inc.",421.62,40.48,55.79,0.5,0.86,43.75,81.76,64.8,24.69,20.77,68.91,69.79,74.35,6.96,5.74,68.0,3.04,-4.5,58.53,0.4,22.25,-18.56,"2,161,345",19.16,17.56,"8,465,457",1.24,7.79,"2,031",#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
86,W,Wayfair Inc.,87.24,48.89,62.56,0.5,-0.81,56.89,99.03,71.74,24.69,25.15,80.73,75.85,102.64,19.52,62.66,74.98,2.1,18.34,64.12,0.61,-1.45,-40.08,"24,842",62.03,42.78,"307,819",0.98,-1.13,513,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF
277,RGEN,Repligen Corporation,119.75,47.25,46.42,0.5,1.41,35.27,61.39,50.27,24.69,30.19,52.98,52.28,56.21,6.31,4.98,52.94,1.04,-4.99,35.41,-16.38,-20.14,-9.79,"1,659",14.02,20.22,"10,799",0.61,1.5,101,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
114,MTCH,"Match Group, Inc.",37.44,38.76,34.42,0.5,0.21,29.54,47.68,38.86,23.94,18.75,36.09,39.64,207.8,4.57,313.74,154.3,-0.28,310.37,,,,-173.38,"2,906",-31.04,-67.45,"161,311",1.09,-6.27,156,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
17,SNAP,Snap Inc.,7.74,63.84,58.23,0.5,0.54,45.55,90.35,68.87,23.44,18.83,61.98,58.64,78.49,-0.35,3.73,73.08,-2.53,2.91,71.37,1.19,-0.55,-20.27,"481,693",62.5,305.61,"2,198,959",3.22,6.62,236,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
354,CDP,"CPI Aerostructures, Inc.",30.58,16.52,18.27,0.5,-0.98,16.08,26.77,20.7,23.44,16.95,20.71,20.16,312.01,-7.05,430.4,178.81,-17.56,190.53,,,,-293.74,166,0.0,58.1,634,-0.47,6.91,11,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF
120,GRPN,"Groupon, Inc.",22.28,75.89,83.57,0.5,0.85,73.22,120.68,91.37,22.94,21.41,82.1,86.09,100.43,4.18,11.75,82.25,-1.11,-4.6,76.26,-2.46,-0.71,-16.87,"12,080",0.15,-14.95,"134,321",0.35,10.3,348,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
301,IRTC,"iRhythm Technologies, Inc.",174.4,31.8,47.71,0.5,0.33,43.47,67.56,52.64,22.69,21.54,45.14,52.04,79.1,18.88,31.56,73.54,-1.17,-10.73,34.59,-7.58,-18.92,-31.4,975,-0.81,26.79,"5,242",-0.34,7.37,78,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF
163,PMT,PennyMac Mortgage Investment Trust,12.15,20.21,20.78,0.5,-14.03,14.33,34.45,25.01,22.69,19.87,26.11,23.4,621.91,-6.16,933.43,1026.39,22.02,1551.45,,,,-601.13,"2,639",37.3,193.88,"71,043",1.73,3.87,29,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
111,MMM,3M Company,156.5,22.81,24.5,0.5,-9.47,20.31,40.45,31.66,22.69,11.91,31.41,28.93,181.86,1.56,437.08,238.84,-1.57,542.11,323.97,-0.25,1056.25,-157.36,"8,452",36.43,26.68,"167,537",0.62,1.74,360,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
231,REXR,"Rexford Industrial Realty, Inc.",42.79,27.89,25.15,0.5,-1.7,21.51,35.51,28.36,22.19,20.95,30.84,30.83,281.79,0.75,675.43,303.79,-3.08,759.87,,,,-256.64,"4,082",-6.78,529.94,"21,895",-0.05,0.55,38,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF
96,ABR,"Arbor Realty Trust, Inc.",11.54,24.29,35.08,0.5,-1.13,20.35,47.62,38.65,21.95,31.73,38.31,34.33,303.19,-3.82,472.36,463.78,7.96,820.8,,,,-268.11,"40,604",168.35,198.98,"236,123",0.71,3.62,140,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
208,PRCH,"Porch Group, Inc.",17.94,79.83,107.93,0.5,-1.59,82.39,181.31,130.72,21.7,21.47,119.8,140.46,94.13,-20.8,15.67,78.16,-15.03,-3.44,76.37,-11.64,-12.4,13.8,"6,942",129.03,39.96,"35,251",0.04,10.33,63,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
40,PANW,"Palo Alto Networks, Inc.",201.34,23.74,32.28,0.5,-2.93,28.42,65.42,42.33,21.7,21.66,37.28,35.62,130.0,23.38,62.3,33.92,-6.9,-23.33,40.06,15.96,40.99,-97.72,"41,015",2.5,-33.17,"803,822",0.69,2.75,843,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
216,CMPO,"CompoSecure, Inc.",19.41,66.02,43.58,0.5,-0.55,34.28,57.36,48.89,21.45,18.52,47.54,45.53,117.32,-57.44,63.67,58.97,-54.06,-9.5,51.05,-46.51,8.64,-73.74,"2,080",-0.62,-2.89,"32,002",-0.01,0.07,33,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF
348,ALRM,"Alarm.com Holdings, Inc.",55.45,28.73,26.42,0.5,-0.87,20.19,35.35,28.9,20.45,21.79,26.96,28.94,45.92,25.26,-5.85,36.71,7.35,-15.82,44.97,2.74,52.93,-19.5,100,-9.91,5.26,"1,050",0.0,1.35,30,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF
182,AVDL,Avadel Pharmaceuticals plc,15.41,51.77,47.11,0.5,0.54,33.24,83.92,56.84,20.2,24.34,60.18,64.02,80.78,27.03,30.99,70.21,10.9,14.38,59.86,-0.05,0.99,-33.66,"6,826",7.82,145.19,"55,766",10.25,15.47,44,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
260,VTR,"Ventas, Inc.",68.07,13.73,18.32,0.5,0.13,16.31,28.78,22.58,19.95,12.47,23.29,22.26,174.08,-4.95,521.51,,,,,,,-155.77,"1,604",1.91,5.04,"13,437",2.34,4.56,74,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
346,OMCL,"Omnicell, Inc.",32.32,31.98,45.32,0.5,2.03,36.9,76.09,53.79,19.7,19.33,43.91,51.43,79.82,12.43,-8.69,55.23,0.97,-12.02,54.66,-6.04,0.66,-34.5,149,16.41,52.04,"1,083",0.09,6.07,35,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
177,CRNC,Cerence Inc.,11.36,104.61,92.68,0.5,0.38,54.79,216.02,125.16,19.2,26.2,143.14,154.53,92.24,-10.65,8.91,91.85,-10.23,4.85,92.66,16.55,12.41,0.43,"6,578",-75.9,147.57,"61,106",14.23,25.42,127,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
329,MGPI,"MGP Ingredients, Inc.",27.82,30.39,37.25,0.5,-0.71,29.63,62.22,44.17,18.95,24.6,38.63,48.7,182.2,4.46,84.73,223.98,2.39,205.87,355.99,1.91,776.4,-144.95,212,10.99,26.19,"2,286",0.09,0.62,28,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
149,SSRM,SSR Mining Inc.,21.54,58.56,53.57,0.5,1.07,40.78,131.67,74.04,18.95,26.27,54.14,55.88,107.86,6.01,56.18,55.87,-0.61,0.79,54.41,-2.0,-24.93,-54.29,"3,666",-5.69,17.92,"91,432",-0.58,3.13,110,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF
60,NCLH,Norwegian Cruise Line Holdings Ltd.,25.58,39.1,45.45,0.5,1.95,40.37,63.78,52.27,18.95,15.45,54.14,51.58,70.21,5.76,25.67,50.67,-8.08,-4.17,47.69,1.68,4.82,-24.76,"31,650",-11.3,43.46,"481,999",2.78,5.41,267,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
296,MMYT,MakeMyTrip Limited,96.39,34.29,43.25,0.5,1.4,31.94,61.23,50.95,18.7,13.94,49.56,51.09,64.38,3.34,14.0,62.1,-1.85,5.59,41.12,-43.78,19.6,-21.13,"1,308",23.16,161.6,"6,335",8.89,10.81,80,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
207,TMDX,"TransMedics Group, Inc.",119.15,54.41,58.87,0.5,2.8,48.05,89.98,68.81,18.2,21.15,62.07,72.48,73.64,5.08,3.39,71.98,-2.1,-12.18,68.62,1.06,-0.3,-14.76,"4,371",45.8,83.66,"37,561",0.29,2.08,186,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
65,ENVX,Enovix Corporation,8.9,63.15,83.24,0.5,6.46,70.79,116.89,94.26,18.2,17.29,88.83,90.28,100.77,4.07,1.13,89.79,-1.39,1.02,91.55,-2.34,7.24,-17.53,"19,168",-5.28,17.07,"440,023",0.96,9.71,228,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
121,FSLY,"Fastly, Inc.",8.42,72.65,67.29,0.5,6.23,51.62,99.71,76.83,18.2,21.21,72.1,72.31,89.7,-23.18,-11.96,90.19,-7.48,6.64,,,,-22.41,"9,594",-22.34,360.81,"127,023",1.06,20.74,76,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
119,DUK,Duke Energy Corporation,120.25,12.08,15.75,0.5,-1.6,14.25,21.33,17.35,16.46,17.41,17.81,17.96,229.26,4.96,803.62,188.83,8.8,863.31,,,,-213.51,"8,862",30.73,-19.6,"141,452",0.29,1.31,174,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
270,EYE,"National Vision Holdings, Inc.",24.03,42.84,45.68,0.5,-2.26,38.22,65.38,52.2,15.71,17.09,49.19,46.58,71.32,7.1,5.11,,,,,,,-25.64,333,2.15,54.88,"12,303",0.24,0.83,33,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
227,CAKE,Cheesecake Factory Incorporated (The),54.67,21.45,32.08,0.5,0.62,29.25,43.29,36.41,15.71,13.38,37.58,37.73,173.94,0.88,274.39,,,,,,,-141.86,"1,824",-64.4,18.9,"24,272",1.37,11.13,107,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
242,EB,"Eventbrite, Inc.",2.79,65.29,53.12,0.5,-1.95,45.66,79.71,63.6,15.21,9.47,59.67,57.16,80.78,44.09,8.51,60.03,17.78,-11.95,,,,-27.66,206,29.56,-55.79,"18,666",-0.03,-0.41,12,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF
258,CMRC,Costar Technologies Inc.,4.89,57.92,44.39,0.5,1.06,39.98,58.41,49.33,14.46,12.85,46.69,48.43,79.74,4.75,-7.95,,,,,,,-35.35,610,-50.08,-55.6,"13,661",4.76,12.44,19,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
243,WEC,"WEC Energy Group, Inc.",108.69,13.97,15.46,0.5,-0.36,13.49,22.35,17.86,13.97,11.55,17.92,17.03,230.66,2.95,932.67,230.56,6.25,923.11,,,,-215.21,515,2.39,-69.49,"18,384",0.2,4.06,60,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
129,LYV,"Live Nation Entertainment, Inc.",170.42,20.34,22.96,0.5,-4.7,21.42,37.97,29.05,13.72,10.41,31.14,29.31,38.86,-25.8,17.37,29.43,-0.37,-0.11,30.77,10.46,9.18,-15.9,"16,157",-15.76,-24.35,"117,703",1.46,26.45,222,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
